sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
119565337,1581138,2007000120399,"010010205003",13,2,1,3,2,450055504,
119565338,1581138,2007000120399,"010010205003",54,2,1,2,1,,
119565339,1573273,2007000120399,"010010201002",57,1,1,1,0,,500145079
119565342,1580974,2007000120399,"010010205003",57,1,1,1,0,,500144773
119565343,1580974,2007000120399,"010010205003",13,2,1,3,2,450055504,
119565344,1580974,2007000120399,"010010205003",54,2,1,2,1,,
119565345,1590658,2007000120399,"010010210001",57,1,1,1,0,,500139792
119565347,1590658,2007000120399,"010010210001",54,2,1,2,1,,
119565348,1590149,2007000120399,"010010209004",57,1,1,1,0,,500130390
119565349,1590149,2007000120399,"010010209004",13,2,1,3,2,450065180,
119565350,1590149,2007000120399,"010010209004",54,2,1,2,1,,
119565351,1577341,2007000120399,"010010205001",57,1,1,1,0,,500110128
119565352,1577341,2007000120399,"010010205001",13,2,1,3,2,450055504,
119567551,1582161,2007000122872,"010010206002",63,2,1,2,1,,
119567552,1582161,2007000122872,"010010206002",64,1,1,1,0,,
119567577,1574792,2007000122872,"010010203001",63,2,1,2,1,,
119567578,1574792,2007000122872,"010010203001",64,1,1,1,0,,
119567580,1577754,2007000122872,"010010205002",64,1,1,1,0,,
119567582,1588535,2007000122872,"010010209001",64,1,1,1,0,,
119567589,1589095,2007000122872,"010010209002",63,2,1,2,1,,
119567591,1583592,2007000122872,"010010207002",63,2,1,2,1,,
119567592,1583592,2007000122872,"010010207002",64,1,1,1,0,,
119567594,1581816,2007000122872,"010010206001",64,1,1,1,0,,
119567597,1585086,2007000122872,"010010208021",63,2,1,2,1,,
119567598,1585086,2007000122872,"010010208021",64,1,1,1,0,,
119567975,1576000,2007000123640,"010010204002",46,1,1,2,2,,500139567
119567976,1576000,2007000123640,"010010204002",18,2,1,3,5,,500143765
119567987,1591216,2007000123640,"010010210002",46,1,1,2,2,,500143358
119567998,1574329,2007000123640,"010010203001",64,1,1,1,0,,
119568000,1574329,2007000123640,"010010203001",18,2,1,3,5,,500147268
119568001,1574329,2007000123640,"010010203001",16,1,1,4,5,450087280,
119568005,1583760,2007000123640,"010010208011",16,1,1,4,5,450087280,
119568006,1576751,2007000123640,"010010204003",64,1,1,1,0,,
119568007,1576751,2007000123640,"010010204003",46,1,1,2,2,,500110198
119568008,1576751,2007000123640,"010010204003",18,2,1,3,5,,500144631
119568010,1583619,2007000123640,"010010207002",64,1,1,1,0,,
119568012,1583619,2007000123640,"010010207002",18,2,1,3,5,,500143429
119568013,1583619,2007000123640,"010010207002",16,1,1,4,5,450087280,
119568032,1590742,2007000123640,"010010210001",18,2,1,3,5,,500147583
119568033,1590742,2007000123640,"010010210001",16,1,1,4,5,450077319,
119568034,1579519,2007000123640,"010010205002",64,1,1,1,0,,
119568035,1579519,2007000123640,"010010205002",46,1,1,2,2,,500136861
119568037,1579519,2007000123640,"010010205002",16,1,1,4,5,450087280,
119568042,1584156,2007000123640,"010010208012",64,1,1,1,0,,
119568043,1584156,2007000123640,"010010208012",46,1,1,2,2,,500143765
119568045,1584156,2007000123640,"010010208012",16,1,1,4,5,450087280,
119568557,1585352,2007000124088,"010010208021",93,2,1,1,0,,
119569249,1584503,2007000125088,"010010208012",7,2,3,5,2,450087284,
119569251,1584503,2007000125088,"010010208012",45,1,3,1,0,,500109680
119569273,1577364,2007000125088,"010010205001",12,1,3,3,2,450079463,
119569274,1577364,2007000125088,"010010205001",7,2,3,5,2,450079463,
119569277,1577364,2007000125088,"010010205001",43,2,3,2,1,,500141480
119569287,1584244,2007000125088,"010010208012",43,2,3,2,1,,500133565
119570265,1586430,2007000126552,"010010208022",69,1,1,1,0,,
119570270,1590501,2007000126552,"010010209004",67,2,1,2,1,,
119570276,1590771,2007000126552,"010010210001",67,2,1,2,1,,
119570282,1581065,2007000126552,"010010205003",67,2,1,2,1,,
119570286,1576425,2007000126552,"010010204002",67,2,1,2,1,,
119570287,1576425,2007000126552,"010010204002",69,1,1,1,0,,
119570288,1586953,2007000126552,"010010208023",67,2,1,2,1,,
119570289,1586953,2007000126552,"010010208023",69,1,1,1,0,,
119570295,1575534,2007000126552,"010010204001",69,1,1,1,0,,
119570297,1582090,2007000126552,"010010206002",69,1,1,1,0,,
119570302,1580968,2007000126552,"010010205003",67,2,1,2,1,,
119570732,1586666,2007000127688,"010010208022",42,1,1,2,1,,500110496
119570765,1590041,2007000127749,"010010209004",28,2,1,3,2,,500144262
119570766,1590041,2007000127749,"010010209004",8,2,1,4,5,,
119570767,1576447,2007000127749,"010010204002",51,2,1,1,0,,500132766
119570770,1576447,2007000127749,"010010204002",8,2,1,4,5,,
119570778,1583448,2007000127749,"010010207002",8,2,1,4,5,,
119570787,1591512,2007000127749,"010010210002",51,2,1,1,0,,500147097
119570789,1591512,2007000127749,"010010210002",28,2,1,3,2,,500131443
119570830,1576228,2007000127749,"010010204002",8,2,1,4,5,,
119570841,1578184,2007000127749,"010010205002",28,2,1,3,2,,500143028
119570852,1589453,2007000127749,"010010209002",52,1,1,2,1,,500141982
119570859,1589741,2007000127749,"010010209003",51,2,1,1,0,,500143239
119570862,1589741,2007000127749,"010010209003",8,2,1,4,5,,
119570868,1577225,2007000127749,"010010205001",52,1,1,2,1,,500109247
119570870,1577225,2007000127749,"010010205001",8,2,1,4,5,,
119570880,1575898,2007000127749,"010010204002",52,1,1,2,1,,500145048
119570882,1575898,2007000127749,"010010204002",8,2,1,4,5,,
119570895,1579351,2007000127749,"010010205002",51,2,1,1,0,,500143979
119570905,1584088,2007000127749,"010010208012",28,2,1,3,2,,500145471
119570911,1590737,2007000127749,"010010210001",51,2,1,1,0,,500145079
119570914,1590737,2007000127749,"010010210001",8,2,1,4,5,,
119570915,1590700,2007000127749,"010010210001",51,2,1,1,0,,500145970
119570918,1590700,2007000127749,"010010210001",8,2,1,4,5,,
119570923,1574139,2007000127749,"010010203001",51,2,1,1,0,,500141502
119570924,1574139,2007000127749,"010010203001",52,1,1,2,1,,500147106
119570925,1574139,2007000127749,"010010203001",28,2,1,3,2,,500144904
119570926,1574139,2007000127749,"010010203001",8,2,1,4,5,,
119570931,1587220,2007000127749,"010010208023",51,2,1,1,0,,500143881
119570932,1587220,2007000127749,"010010208023",52,1,1,2,1,,500111662
119570933,1587220,2007000127749,"010010208023",28,2,1,3,2,,500143108
119570964,1590433,2007000127749,"010010209004",52,1,1,2,1,,500109874
119570965,1590433,2007000127749,"010010209004",28,2,1,3,2,,500136690
119570966,1590433,2007000127749,"010010209004",8,2,1,4,5,,
119570974,1576632,2007000127749,"010010204003",8,2,1,4,5,,
119570985,1579175,2007000127749,"010010205002",28,2,1,3,2,,500137998
119570986,1579175,2007000127749,"010010205002",8,2,1,4,5,,
119570991,1574256,2007000127749,"010010203001",51,2,1,1,0,,500136311
119570992,1574256,2007000127749,"010010203001",52,1,1,2,1,,500143028
119570994,1574256,2007000127749,"010010203001",8,2,1,4,5,,
119570998,1587973,2007000127749,"010010208024",8,2,1,4,5,,
119571002,1590372,2007000127749,"010010209004",8,2,1,4,5,,
119571008,1584602,2007000127749,"010010208012",52,1,1,2,1,,500145793
119571011,1587874,2007000127749,"010010208024",51,2,1,1,0,,500143765
119571012,1587874,2007000127749,"010010208024",52,1,1,2,1,,500143465
119571024,1587677,2007000127749,"010010208024",52,1,1,2,1,,500573275
119571025,1587677,2007000127749,"010010208024",28,2,1,3,2,,500139894
119571149,1573942,2007000128082,"010010202002",57,1,1,1,0,,500145808
119571153,1580730,2007000128082,"010010205003",57,1,1,1,0,,500143765
119571154,1580730,2007000128082,"010010205003",56,2,1,2,1,,
119571166,1588847,2007000128082,"010010209001",56,2,1,2,1,,
119571175,1583069,2007000128082,"010010207001",57,1,1,1,0,,500143260
119571176,1583069,2007000128082,"010010207001",56,2,1,2,1,,
119571177,1574760,2007000128082,"010010203001",57,1,1,1,0,,500145048
119571178,1574760,2007000128082,"010010203001",56,2,1,2,1,,
119571181,1592845,2007000128082,"010010211003",57,1,1,1,0,,516842501
119571182,1592845,2007000128082,"010010211003",56,2,1,2,1,,
119571191,1592595,2007000128082,"010010211003",57,1,1,1,0,,500135268
119571192,1592595,2007000128082,"010010211003",56,2,1,2,1,,
119571201,1582865,2007000128082,"010010207001",57,1,1,1,0,,500135938
119571208,1582250,2007000128082,"010010206002",56,2,1,2,1,,
119572944,1576697,2007000129899,"010010204003",28,1,1,2,1,,500144872
119572952,1586893,2007000129899,"010010208022",28,1,1,2,1,,500135818
119573679,1587096,2007000131867,"010010208023",39,2,1,2,1,,
119573684,1581075,2007000131867,"010010205003",39,2,1,2,1,,
119573686,1581075,2007000131867,"010010205003",15,2,1,3,2,450087280,
119573687,1581075,2007000131867,"010010205003",1,2,1,5,2,,
119573688,1581075,2007000131867,"010010205003",10,2,1,4,2,450079463,
119573691,1585786,2007000131867,"010010208021",15,2,1,3,2,450087280,
119573692,1585786,2007000131867,"010010208021",1,2,1,5,2,,
119573697,1586712,2007000131867,"010010208022",1,2,1,5,2,,
119575088,1583682,2007000134190,"010010208011",44,1,1,1,0,,500147898
119575092,1591151,2007000134190,"010010210002",44,1,1,1,0,,500144131
119575094,1591151,2007000134190,"010010210002",43,2,1,2,1,,500143765
119575100,1577622,2007000134190,"010010205001",44,1,1,1,0,,500136071
119575101,1577622,2007000134190,"010010205001",22,2,1,3,2,,500135036
119575116,1574787,2007000134190,"010010203001",44,1,1,1,0,,500139440
119579662,1584611,2007000140952,"010010208012",63,2,2,2,1,,
119579663,1578719,2007000140952,"010010205002",73,1,2,1,0,,
119579687,1592403,2007000140952,"010010211002",73,1,2,1,0,,
119579691,1574899,2007000140952,"010010203001",73,1,2,1,0,,
119579693,1591942,2007000140952,"010010211001",73,1,2,1,0,,
119579699,1591370,2007000140952,"010010210002",73,1,2,1,0,,
119579703,1592606,2007000140952,"010010211003",73,1,2,1,0,,
119580009,1581318,2007000141160,"010010206001",11,2,1,3,2,,
119580010,1581318,2007000141160,"010010206001",8,2,1,4,2,,
119580011,1581318,2007000141160,"010010206001",5,1,1,5,2,,
119580019,1581171,2007000141160,"010010205003",11,2,1,3,2,,
119580020,1581171,2007000141160,"010010205003",8,2,1,4,2,,
119580028,1587893,2007000141160,"010010208024",34,1,1,1,0,,500564035
119580039,1590374,2007000141160,"010010209004",11,2,1,3,2,,
119580040,1590374,2007000141160,"010010209004",8,2,1,4,2,,
119580049,1588915,2007000141160,"010010209001",11,2,1,3,2,,
119580050,1588915,2007000141160,"010010209001",8,2,1,4,2,,
119580051,1588915,2007000141160,"010010209001",5,1,1,5,2,,
119580071,1581410,2007000141160,"010010206001",5,1,1,5,2,,
119580075,1575074,2007000141160,"010010203002",8,2,1,4,2,,
119580076,1575074,2007000141160,"010010203002",5,1,1,5,2,,
119580077,1575074,2007000141160,"010010203002",36,2,1,2,1,,
119580079,1579534,2007000141160,"010010205002",11,2,1,3,2,,
119580083,1579227,2007000141160,"010010205002",34,1,1,1,0,,500143310
119580084,1579227,2007000141160,"010010205002",11,2,1,3,2,,
119580085,1579227,2007000141160,"010010205002",8,2,1,4,2,,
119580086,1579227,2007000141160,"010010205002",5,1,1,5,2,,
119580087,1579227,2007000141160,"010010205002",36,2,1,2,1,,
119580088,1589538,2007000141160,"010010209003",34,1,1,1,0,,500133887
119580090,1589538,2007000141160,"010010209003",8,2,1,4,2,,
119580091,1589538,2007000141160,"010010209003",5,1,1,5,2,,
119580092,1589538,2007000141160,"010010209003",36,2,1,2,1,,
119581878,1588166,2007000144824,"010010208024",74,2,1,1,0,,
119581885,1585354,2007000144824,"010010208021",74,2,1,1,0,,
119581887,1574878,2007000144824,"010010203001",74,2,1,1,0,,
119582048,1586016,2007000145027,"010010208022",58,1,1,1,0,,
119582298,1580691,2007000145742,"010010205003",10,2,1,3,2,450079463,
119582299,1580691,2007000145742,"010010205003",37,1,1,1,0,,500141486
119582300,1580691,2007000145742,"010010205003",5,2,1,5,2,450065180,
119582303,1584384,2007000145742,"010010208012",10,2,1,3,2,450087282,
119582306,1584384,2007000145742,"010010208012",8,1,1,4,2,450087284,
119582307,1584384,2007000145742,"010010208012",38,2,1,2,1,,
119582308,1576827,2007000145742,"010010204003",10,2,1,3,2,450087281,
119582309,1576827,2007000145742,"010010204003",37,1,1,1,0,,500139392
119582310,1576827,2007000145742,"010010204003",5,2,1,5,2,450062999,
119582311,1576827,2007000145742,"010010204003",8,1,1,4,2,450087279,
119582314,1586513,2007000145742,"010010208022",37,1,1,1,0,,500143417
119582315,1586513,2007000145742,"010010208022",5,2,1,5,2,450065180,
119582324,1579283,2007000145742,"010010205002",37,1,1,1,0,,500137837
119582326,1579283,2007000145742,"010010205002",8,1,1,4,2,450079463,
119582327,1579283,2007000145742,"010010205002",38,2,1,2,1,,
119582328,1580557,2007000145742,"010010205003",10,2,1,3,2,450079463,
119582329,1580557,2007000145742,"010010205003",37,1,1,1,0,,500140044
119582354,1592017,2007000145742,"010010211001",37,1,1,1,0,,500109798
119582355,1592017,2007000145742,"010010211001",5,2,1,5,2,450056893,
119582357,1592017,2007000145742,"010010211001",38,2,1,2,1,,
119582359,1591439,2007000145742,"010010210002",37,1,1,1,0,,500147142
119582360,1591439,2007000145742,"010010210002",5,2,1,5,2,450055288,
119582362,1591439,2007000145742,"010010210002",38,2,1,2,1,,
119582365,1584495,2007000145742,"010010208012",5,2,1,5,2,450065180,
119582367,1584495,2007000145742,"010010208012",38,2,1,2,1,,
119585687,1590623,2007000151258,"010010210001",37,1,1,1,0,,500148097
119585702,1575758,2007000151258,"010010204002",37,1,1,1,0,,500110529
119585703,1575758,2007000151258,"010010204002",16,2,1,3,2,450087280,
119585721,1588585,2007000151258,"010010209001",16,2,1,3,2,450084530,
119585726,1588275,2007000151258,"010010208024",37,1,1,1,0,,500140519
119585729,1584107,2007000151258,"010010208012",37,1,1,1,0,,500144366
119585730,1584107,2007000151258,"010010208012",16,2,1,3,2,450087280,
119585731,1584107,2007000151258,"010010208012",46,2,1,2,1,,500145041
119586111,1592756,2007000151845,"010010211003",60,2,2,1,0,,
119586120,1579991,2007000151845,"010010205002",60,2,2,1,0,,
119586122,1579785,2007000151845,"010010205002",60,2,2,1,0,,
119586123,1582751,2007000151845,"010010207001",60,2,2,1,0,,
119586126,1591723,2007000151845,"010010211001",60,2,2,1,0,,
119587115,1580821,2007000153661,"010010205003",35,1,1,3,2,,
119587125,1581133,2007000153661,"010010205003",64,2,1,2,1,,
119587128,1586549,2007000153661,"010010208022",64,2,1,2,1,,
119587129,1586549,2007000153661,"010010208022",67,1,1,1,0,,500137264
119587130,1586549,2007000153661,"010010208022",35,1,1,3,2,,
119587131,1575692,2007000153661,"010010204001",64,2,1,2,1,,
119587137,1584728,2007000153661,"010010208012",64,2,1,2,1,,
119587138,1584728,2007000153661,"010010208012",67,1,1,1,0,,500145079
119587146,1575589,2007000153661,"010010204001",64,2,1,2,1,,
119587147,1575589,2007000153661,"010010204001",67,1,1,1,0,,500144322
119587157,1575178,2007000153661,"010010203002",35,1,1,3,2,,
119587163,1584528,2007000153661,"010010208012",35,1,1,3,2,,
119587991,1589901,2007000155229,"010010209003",0,1,1,3,2,,
119587992,1589901,2007000155229,"010010209003",22,2,1,1,0,,500145041
119588012,1582938,2007000155229,"010010207001",0,1,1,3,2,,
119588029,1576994,2007000155229,"010010204004",2,2,1,2,2,,
119588051,1582654,2007000155229,"010010207001",0,1,1,3,2,,
119588397,1573499,2007000155339,"010010202001",34,2,2,2,1,,500144235
119588420,1573379,2007000155339,"010010202001",13,2,2,3,2,450087282,
119588421,1573379,2007000155339,"010010202001",34,2,2,2,1,,500135238
119588422,1573379,2007000155339,"010010202001",37,1,2,1,0,,500146023
119588423,1573379,2007000155339,"010010202001",10,2,2,4,2,450087282,
119588424,1588612,2007000155339,"010010209001",13,2,2,3,2,450084530,
119588425,1588612,2007000155339,"010010209001",34,2,2,2,1,,500145386
119588426,1588612,2007000155339,"010010209001",37,1,2,1,0,,500146202
119588427,1588612,2007000155339,"010010209001",10,2,2,4,2,450077319,
119588429,1573480,2007000155339,"010010202001",34,2,2,2,1,,500141962
119588445,1573894,2007000155339,"010010202002",34,2,2,2,1,,500143028
119588476,1573892,2007000155339,"010010202002",13,2,2,3,2,450087281,
119588478,1573892,2007000155339,"010010202002",37,1,2,1,0,,500134608
119588493,1573888,2007000155339,"010010202002",34,2,2,2,1,,500139884
119588494,1573888,2007000155339,"010010202002",37,1,2,1,0,,500141884
119588506,1588738,2007000155339,"010010209001",37,1,2,1,0,,500128431
119594939,1587036,2007000162548,"010010208023",45,2,2,4,2,,
119594940,1587036,2007000162548,"010010208023",50,1,2,3,2,,500145789
119594943,1587036,2007000162548,"010010208023",7,1,2,7,5,450086996,
119594944,1587036,2007000162548,"010010208023",23,2,2,5,5,,500109739
119594968,1575830,2007000162548,"010010204002",50,1,2,3,2,,500110186
119594970,1575830,2007000162548,"010010204002",81,2,2,1,0,,
119595016,1592519,2007000162548,"010010211002",45,2,2,4,2,,
119595020,1592519,2007000162548,"010010211002",7,1,2,7,5,450076845,
119595022,1592519,2007000162548,"010010211002",17,1,2,6,5,,
119596310,1572731,2007000164064,"010010201001",43,2,1,2,1,,500143429
119596339,1588215,2007000164064,"010010208024",43,1,1,1,0,,500139392
119596341,1588215,2007000164064,"010010208024",16,2,1,3,2,450087280,
119596355,1584600,2007000164064,"010010208012",43,1,1,1,0,,500147655
119596356,1584600,2007000164064,"010010208012",11,2,1,4,2,450087282,
119596372,1584461,2007000164064,"010010208012",11,2,1,4,2,450087282,
119596380,1578714,2007000164064,"010010205002",11,2,1,4,2,450079463,
119596381,1578714,2007000164064,"010010205002",16,2,1,3,2,450087280,
119596382,1578714,2007000164064,"010010205002",43,2,1,2,1,,500143367
119596384,1573755,2007000164064,"010010202002",11,2,1,4,2,450087282,
119596385,1573755,2007000164064,"010010202002",16,2,1,3,2,450087280,
119596386,1573755,2007000164064,"010010202002",43,2,1,2,1,,500145880
119599351,1574427,2007000168577,"010010203001",47,1,1,1,0,,500135811
119599354,1582043,2007000168577,"010010206002",40,2,1,2,8,,
119599355,1582043,2007000168577,"010010206002",47,1,1,1,0,,500144803
119604932,1588607,2007000174675,"010010209001",47,1,1,1,0,,500140978
119604934,1588607,2007000174675,"010010209001",47,2,1,2,1,,
119604936,1588607,2007000174675,"010010209001",13,1,1,4,2,450086996,
119604948,1580847,2007000174675,"010010205003",11,2,1,5,2,450079463,
119604949,1580847,2007000174675,"010010205003",47,2,1,2,1,,
119604950,1580847,2007000174675,"010010205003",15,1,1,3,2,450087280,
